sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,CV,month
87,V,,0.0,479.294,480.902,,,,V,Five
87,V,,0.0,482.71,482.93,,,,V,Five
87,V,,0.0,483.97,484.15,,,,V,Five
87,V,,0.0,485.27,485.45,,,,V,Five
87,V,0.1063010000000304,1.0,488.916,490.586,where did your toy go [x2],490.479699,494.363149,V,Five
87,V,,0.0,495.19,495.42,,,,V,Five
87,V,,0.0,533.06,533.35,,,,V,Five
87,V,,0.0,538.08,539.19,,,,V,Five
87,V,,0.0,554.302,555.175,,,,V,Five
87,V,,0.0,569.35,570.1,,,,V,Five
87,V,,0.0,581.22,582.12,,,,V,Five
87,V,,0.0,582.58,583.26,,,,V,Five
87,V,,0.0,586.827,587.929,,,,V,Five
87,CVC,,0.0,588.43,589.32,,,,C,Five
87,V,,0.0,591.23,591.58,,,,V,Five
87,V,,0.0,595.52,596.09,,,,V,Five
87,V,,0.0,599.04,599.46,,,,V,Five
87,V,,0.0,603.38,604.02,,,,V,Five
87,V,,0.0,612.12,612.56,,,,V,Five
87,V,,0.0,613.19,613.81,,,,V,Five
87,V,,0.0,615.047,617.44,,,,V,Five
87,V,,0.0,618.26,619.38,,,,V,Five
87,V,,0.0,642.159,643.602,,,,V,Five
87,V,,0.0,644.04,645.04,,,,V,Five
87,V,,0.0,645.51,646.91,,,,V,Five
87,V,,0.0,647.7,648.75,,,,V,Five
87,V,,0.0,649.21,650.71,,,,V,Five
87,V,0.09627499999999145,1.0,651.13,652.71,are you sure,652.613725,654.118562,V,Five
87,V,,0.0,657.78,658.41,,,,V,Five
87,V,,0.0,659.0,659.69,,,,V,Five
87,V,,0.0,673.2,674.36,,,,V,Five
87,V,,0.0,675.06,676.39,,,,V,Five
87,V,,0.0,680.569,680.86,,,,V,Five
87,V,,0.0,683.848,685.417,,,,V,Five
87,V,,0.0,694.809,696.087,,,,V,Five
87,V,,0.0,696.6,697.95,,,,V,Five
87,V,,0.0,698.54,699.99,,,,V,Five
87,V,,0.0,700.44,701.57,,,,V,Five
87,V,0.32434200000000146,1.0,702.26,703.52,are you so happy ,703.195658,704.603408,V,Five
87,V,,0.0,704.1,705.4,,,,V,Five
87,V,,0.0,706.96,707.5,,,,V,Five
87,V,0.8585729999999785,1.0,707.95,708.86,are you so happy ,708.001427,708.875203,V,Five
87,V,,0.0,709.45,710.71,,,,V,Five
87,V,,0.0,711.34,712.23,,,,V,Five
87,V,,0.0,712.62,713.83,,,,V,Five
87,CV,1.1123380000000225,1.0,714.29,715.57,you got it ,714.457662,716.108128,C,Five
87,V,,0.0,716.06,717.17,,,,V,Five
87,V,,0.0,717.88,718.41,,,,V,Five
87,V,,0.0,719.52,720.14,,,,V,Five
87,V,,0.0,720.62,721.67,,,,V,Five
87,V,,0.0,722.11,722.8,,,,V,Five
87,V,,0.0,723.302,724.91,,,,V,Five
87,V,,0.0,727.82,728.29,,,,V,Five
87,V,,0.0,734.14,734.45,,,,V,Five
87,V,,0.0,735.759,738.481,,,,V,Five
87,V,,0.0,743.39,743.55,,,,V,Five
87,V,,0.0,745.214,747.961,,,,V,Five
87,V,,0.0,767.669,768.1,,,,V,Five
87,V,,0.0,768.76,768.94,,,,V,Five
87,V,,0.0,770.15,770.47,,,,V,Five
87,V,,0.0,776.75,777.02,,,,V,Five
87,V,,0.0,778.52,778.79,,,,V,Five
87,V,,0.0,780.809,782.05,,,,V,Five
87,V,,0.0,783.3,783.44,,,,V,Five
87,V,,0.0,802.442,803.784,,,,V,Five
87,V,,0.0,804.56,805.21,,,,V,Five
87,V,,0.0,815.03,815.44,,,,V,Five
87,V,,0.0,825.87,826.19,,,,V,Five
87,V,,0.0,827.73,827.96,,,,V,Five
87,V,,0.0,837.63,837.97,,,,V,Five
87,V,,0.0,862.13,862.41,,,,V,Five
87,V,,0.0,867.31,868.24,,,,V,Five
87,V,,0.0,871.23,871.75,,,,V,Five
87,V,,0.0,874.96,876.5,,,,V,Five
87,V,,0.0,885.56,886.1,,,,V,Five
87,V,,0.0,887.24,888.11,,,,V,Five
87,V,,0.0,888.708,889.848,,,,V,Five
87,V,,0.0,891.01,891.28,,,,V,Five
87,V,,0.0,897.277,899.606,,,,V,Five
87,V,,0.0,903.3,905.53,,,,V,Five
91,V,,0.0,85.66,86.3,,,,V,Five
91,VCV,,0.0,134.075,134.985,,,,C,Five
91,V,,0.0,232.325,233.115,,,,V,Five
91,V,,0.0,234.635,236.565,,,,V,Five
91,V,,0.0,339.82,340.15,,,,V,Five
91,V,,0.0,367.28,367.48,,,,V,Five
91,V,,0.0,381.2,381.58,,,,V,Five
91,V,,0.0,416.79,416.97,,,,V,Five
91,V,,0.0,427.445,428.875,,,,V,Five
91,V,,0.0,429.425,430.375,,,,V,Five
91,V,,0.0,442.83,443.3,,,,V,Five
91,V,,0.0,458.655,459.035,,,,V,Five
91,CVCV,,0.0,471.8,473.33,,,,C,Five
91,V,,0.0,490.99,491.54,,,,V,Five
91,V,,0.0,542.325,543.665,,,,V,Five
91,V,,0.0,569.57,570.24,,,,V,Five
91,V,,0.0,573.26,573.45,,,,V,Five
91,V,,0.0,577.23,577.69,,,,V,Five
91,V,,0.0,626.97,627.37,,,,V,Five
91,V,,0.0,628.33,628.545,,,,V,Five
91,V,,0.0,633.9,634.6,,,,V,Five
91,V,,0.0,642.92,643.25,,,,V,Five
91,V,,0.0,658.12,659.35,,,,V,Five
91,V,,0.0,703.385,703.65,,,,V,Five
91,V,,0.0,708.03,708.41,,,,V,Five
91,V,,0.0,709.625,710.435,,,,V,Five
91,V,,0.0,718.45,718.62,,,,V,Five
91,V,,0.0,759.63,760.25,,,,V,Five
91,V,,0.0,761.4,762.03,,,,V,Five
91,V,,0.0,788.82,790.21,,,,V,Five
91,V,,0.0,793.42,793.74,,,,V,Five
91,V,,0.0,797.18,797.73,,,,V,Five
91,V,,0.0,800.78,801.26,,,,V,Five
91,V,,0.0,811.4,815.46,,,,V,Five
94,V,,0.0,73.33,73.67,,,,V,Five
94,V,,0.0,78.55,79.36,,,,V,Five
94,V,,0.0,81.9,82.73,,,,V,Five
94,V,,0.0,83.17,83.94,,,,V,Five
94,V,,0.0,159.66,160.17,,,,V,Five
94,V,,0.0,164.08,164.87,,,,V,Five
94,V,,0.0,166.0,166.65,,,,V,Five
94,V,,0.0,167.71,170.66,,,,V,Five
94,V,,0.0,171.17,172.23,,,,V,Five
94,V,,0.0,172.71,174.78,,,,V,Five
94,V,,0.0,184.56,185.45,,,,V,Five
94,V,0.372478000000001,1.0,185.96,186.91,bum [laughs],186.537522,189.51886,V,Five
94,V,,0.0,187.9,189.61,,,,V,Five
94,V,,0.0,231.97,232.54,,,,V,Five
94,V,,0.0,242.6,243.18,,,,V,Five
94,V,,0.0,368.41,368.94,,,,V,Five
94,V,,0.0,437.14,437.66,,,,V,Five
94,V,,0.0,437.99,438.68,,,,V,Five
94,V,5.07816600000001,1.0,439.54,444.82,[sound effect],439.741834,442.812966,V,Five
94,V,,0.0,445.13,445.72,,,,V,Five
94,V,,0.0,457.77,458.36,,,,V,Five
94,V,,0.0,460.71,461.94,,,,V,Five
94,V,,0.0,466.75,467.58,,,,V,Five
94,V,,0.0,470.6,471.92,,,,V,Five
94,V,,0.0,491.84,492.53,,,,V,Five
94,V,,0.0,558.126,558.518,,,,V,Five
94,V,0.5067800000000489,1.0,558.86,559.379,[Imitates baby],558.87222,559.304923,V,Five
94,V,,0.0,559.99,561.04,,,,V,Five
94,V,,0.0,561.7,562.5,,,,V,Five
94,V,,0.0,563.52,567.98,,,,V,Five
94,V,,0.0,568.54,569.45,,,,V,Five
94,V,,0.0,569.98,570.81,,,,V,Five
94,V,,0.0,612.01,612.16,,,,V,Five
94,V,,0.0,618.34,618.77,,,,V,Five
94,V,,0.0,619.45,620.43,,,,V,Five
94,V,,0.0,621.01,622.07,,,,V,Five
94,V,,0.0,661.429,662.391,,,,V,Five
94,V,,0.0,663.78,664.24,,,,V,Five
94,V,,0.0,664.54,665.18,,,,V,Five
94,V,,0.0,665.61,666.0,,,,V,Five
94,V,,0.0,666.78,667.93,,,,V,Five
94,V,,0.0,747.68,747.91,,,,V,Five
94,V,,0.0,855.51,856.78,,,,V,Five
96,V,,0.0,80.37,80.69,,,,V,Five
96,V,,0.0,84.085,84.565,,,,V,Five
96,V,,0.0,111.5,111.95,,,,V,Five
96,VCV,,0.0,124.42,125.29,,,,C,Five
96,V,,0.0,139.32,139.77,,,,V,Five
96,V,,0.0,141.38,141.78,,,,V,Five
96,V,,0.0,142.55,142.87,,,,V,Five
96,V,,0.0,175.92,176.39,,,,V,Five
96,V,,0.0,177.17,177.92,,,,V,Five
96,V,,0.0,185.18,185.63,,,,V,Five
96,V,,0.0,192.24,193.13,,,,V,Five
96,V,,0.0,215.2,215.62,,,,V,Five
96,V,,0.0,247.0,247.56,,,,V,Five
96,V,,0.0,305.07,305.97,,,,V,Five
96,V,,0.0,418.72,418.9,,,,V,Five
96,V,,0.0,430.79,430.99,,,,V,Five
96,V,,0.0,464.99,465.25,,,,V,Five
96,V,,0.0,491.41,492.52,,,,V,Five
96,CVC,,0.0,626.57,627.03,,,,C,Five
96,CV,,0.0,647.13,647.45,,,,C,Five
96,V,,0.0,660.72,660.94,,,,V,Five
96,V,,0.0,696.05,696.21,,,,V,Five
96,V,,0.0,704.23,704.45,,,,V,Five
96,CV,,0.0,734.17,734.81,,,,C,Five
96,V,,0.0,736.83,741.36,,,,V,Five
96,V,,0.0,742.33,742.5,,,,V,Five
96,V,,0.0,759.18,759.44,,,,V,Five
96,CV,,0.0,760.25,760.85,,,,C,Five
96,V,,0.0,774.01,774.22,,,,V,Five
96,V,,0.0,797.52,797.95,,,,V,Five
96,V,,0.0,811.84,812.21,,,,V,Five
96,CV,,0.0,820.355,821.345,,,,C,Five
96,V,,0.0,836.18,836.55,,,,V,Five
96,V,,0.0,847.69,848.01,,,,V,Five
96,V,,0.0,861.63,862.4,,,,V,Five
96,V,,0.0,863.58,863.91,,,,V,Five
96,V,,0.0,865.04,868.42,,,,V,Five
96,VCV,,0.0,872.01,875.38,,,,C,Five
96,V,,0.0,886.13,887.68,,,,V,Five
96,V,,0.0,890.02,891.21,,,,V,Five
96,V,0.3266609999999446,1.0,894.915,896.375,[sound effects] okay [kiss] [sound effects] [laughs] [imitates baby] okay,896.048339,913.260233,V,Five
96,V,,0.0,897.66,899.23,,,,V,Five
96,V,,0.0,899.67,900.75,,,,V,Five
96,V,,0.0,902.03,902.63,,,,V,Five
96,VC,,0.0,904.265,905.525,,,,C,Five
97,V,,0.0,64.044,64.288,,,,V,Five
97,V,,0.0,213.443,214.288,,,,V,Five
97,V,,0.0,218.155,218.577,,,,V,Five
97,V,0.7282270000000608,1.0,773.966,774.7,[recasting],773.971773,774.706071,V,Five
97,V,,0.0,814.922,815.133,,,,V,Five
97,V,,0.0,815.52,816.38,,,,V,Five
97,V,0.5271020000000135,1.0,816.665,817.943,Oh you do not want that,817.415898,818.840655,V,Five
97,V,,0.0,818.199,818.577,,,,V,Five
97,V,,0.0,818.788,819.966,,,,V,Five
97,V,,0.0,820.16,820.47,,,,V,Five
97,V,,0.0,850.49,850.71,,,,V,Five
99,CV,,0.0,118.98,119.37,,,,C,Five
99,V,,0.0,210.22,210.9,,,,V,Five
99,V,,0.0,258.675,261.005,,,,V,Five
99,VCV,,0.0,269.915,272.105,,,,C,Five
99,V,,0.0,293.085,295.465,,,,V,Five
99,V,,0.0,318.62,319.49,,,,V,Five
99,V,,0.0,322.46,323.62,,,,V,Five
99,V,0.7551829999999882,1.0,326.8,328.05,baby what is a matter oh its hard to roll in those here let us try this way,327.294817,332.120592,V,Five
99,V,,0.0,328.14,328.64,,,,V,Five
99,V,,0.0,330.21,331.17,,,,V,Five
99,V,,0.0,338.72,339.17,,,,V,Five
99,V,,0.0,345.91,346.24,,,,V,Five
99,V,,0.0,420.01,420.62,,,,V,Five
99,V,,0.0,448.42,448.59,,,,V,Five
99,V,,0.0,474.48,474.89,,,,V,Five
99,V,,0.0,476.18,477.09,,,,V,Five
99,V,,0.0,480.54,480.88,,,,V,Five
99,V,,0.0,482.69,482.84,,,,V,Five
99,V,0.7513099999999895,1.0,489.165,491.205,yeah,490.45369,491.359268,V,Five
99,V,,0.0,493.53,494.1,,,,V,Five
99,V,,0.0,502.53,502.98,,,,V,Five
99,V,,0.0,567.75,567.99,,,,V,Five
99,V,,0.0,604.51,605.33,,,,V,Five
99,V,,0.0,607.09,607.46,,,,V,Five
99,V,,0.0,656.08,657.85,,,,V,Five
99,V,,0.0,662.18,663.04,,,,V,Five
99,V,,0.0,666.2,667.28,,,,V,Five
99,V,,0.0,667.78,669.16,,,,V,Five
99,V,,0.0,669.62,669.86,,,,V,Five
99,V,1.0944200000000137,1.0,670.35,672.33,or do you want to try this again,671.23558,672.403299,V,Five
99,V,,0.0,672.83,673.6,,,,V,Five
99,V,,0.0,674.15,675.44,,,,V,Five
99,V,,0.0,679.49,681.71,,,,V,Five
99,V,,0.0,685.02,685.91,,,,V,Five
99,V,,0.0,690.88,692.54,,,,V,Five
99,V,,0.0,695.07,695.98,,,,V,Five
99,V,,0.0,698.04,698.68,,,,V,Five
99,V,,0.0,699.62,699.78,,,,V,Five
99,V,,0.0,716.67,717.28,,,,V,Five
99,V,,0.0,735.69,738.45,,,,V,Five
99,V,,0.0,739.85,741.12,,,,V,Five
99,V,,0.0,744.17,744.67,,,,V,Five
99,V,,0.0,792.27,792.68,,,,V,Five
99,V,,0.0,793.94,795.36,,,,V,Five
99,V,,0.0,837.88,839.42,,,,V,Five
99,V,,0.0,845.99,848.49,,,,V,Five
99,V,,0.0,849.02,850.81,,,,V,Five
99,V,,0.0,851.42,851.89,,,,V,Five
99,V,,0.0,858.03,858.96,,,,V,Five
99,V,,0.0,859.23,860.34,,,,V,Five
99,V,,0.0,860.72,860.99,,,,V,Five
99,V,,0.0,861.8,863.0,,,,V,Five
99,V,,0.0,863.44,864.55,,,,V,Five
99,V,0.5396820000000844,1.0,865.9,866.82,run [x10],866.280318,867.626769,V,Five
99,V,,0.0,889.27,889.43,,,,V,Five
99,V,,0.0,901.13,902.88,,,,V,Five
99,V,,0.0,903.35,904.22,,,,V,Five
101,V,,0.0,111.84,112.025,,,,V,Five
101,V,,0.0,152.589,152.731,,,,V,Five
101,V,,0.0,161.036,161.547,,,,V,Five
101,V,,0.0,162.887,163.192,,,,V,Five
101,V,,0.0,170.932,171.435,,,,V,Five
101,V,,0.0,171.9,172.502,,,,V,Five
101,V,,0.0,173.067,174.187,,,,V,Five
101,V,,0.0,176.968,177.578,,,,V,Five
101,V,,0.0,186.62,187.053,,,,V,Five
101,V,,0.0,188.285,188.831,,,,V,Five
101,V,,0.0,469.946,470.343,,,,V,Five
101,V,,0.0,471.208,471.449,,,,V,Five
101,VCV,,0.0,493.056,493.666,,,,C,Five
101,V,0.01680900000002339,1.0,496.312,497.369,Big yawn,497.352191,498.338877,V,Five
101,V,,0.0,559.296,559.473,,,,V,Five
101,V,,0.0,563.063,563.283,,,,V,Five
101,VC,,0.0,568.768,569.626,,,,C,Five
101,V,,0.0,570.258,570.697,,,,V,Five
101,V,0.010231999999973596,1.0,573.286,574.137,Thanks [laughs],574.126768,575.996279,V,Five
101,VCVC,0.2790820000000167,1.0,600.796,603.134,Huh tell me tell me about it what say goes on,602.854918,607.549467,C,Five
101,V,,0.0,606.655,607.101,,,,V,Five
101,V,,0.0,608.701,609.573,,,,V,Five
101,VCV,,0.0,610.202,611.244,,,,C,Five
101,V,,0.0,613.414,614.463,,,,V,Five
101,VCVC,,0.0,622.611,624.375,,,,C,Five
101,V,,0.0,624.856,625.948,,,,V,Five
101,V,0.0145310000000336,1.0,626.288,627.09,Ohh can you get it can you get them,627.075469,629.890121,V,Five
101,VCV,,0.0,634.721,635.807,,,,C,Five
101,VCV,,0.0,636.158,636.69,,,,C,Five
101,V,,0.0,644.891,645.813,,,,V,Five
101,VCV,,0.0,651.763,652.621,,,,C,Five
101,V,,0.0,657.29,657.489,,,,V,Five
101,V,,0.0,658.373,658.529,,,,V,Five
101,V,,0.0,659.26,659.48,,,,V,Five
101,V,,0.0,659.848,660.621,,,,V,Five
101,V,,0.0,661.281,661.586,,,,V,Five
101,V,,0.0,663.099,663.283,,,,V,Five
101,VCVC,,0.0,664.466,666.048,,,,C,Five
101,CV,,0.0,671.12,671.459,,,,C,Five
101,VCVC,,0.0,671.855,673.004,,,,C,Five
101,V,,0.0,676.73,676.993,,,,V,Five
101,V,,0.0,677.559,678.403,,,,V,Five
101,V,,0.0,678.874,679.079,,,,V,Five
101,V,,0.0,681.291,681.816,,,,V,Five
101,V,,0.0,683.031,683.301,,,,V,Five
101,V,,0.0,698.622,698.856,,,,V,Five
101,V,,0.0,724.686,724.983,,,,V,Five
101,V,,0.0,737.054,737.827,,,,V,Five
101,V,,0.0,738.362,738.866,,,,V,Five
101,V,,0.0,739.521,740.585,,,,V,Five
101,V,,0.0,763.894,764.124,,,,V,Five
101,V,,0.0,774.03,774.186,,,,V,Five
101,VCV,,0.0,780.318,781.194,,,,C,Five
101,VCV,,0.0,783.304,783.764,,,,C,Five
101,V,,0.0,794.03,794.738,,,,V,Five
101,V,,0.0,797.638,797.8,,,,V,Five
101,V,,0.0,798.376,799.65,,,,V,Five
101,V,,0.0,800.063,800.695,,,,V,Five
101,V,,0.0,828.991,831.165,,,,V,Five
101,CVCV,,0.0,832.212,833.113,,,,C,Five
101,V,,0.0,836.698,836.934,,,,V,Five
101,V,,0.0,846.846,847.262,,,,V,Five
101,V,,0.0,849.285,849.527,,,,V,Five
101,V,,0.0,855.484,855.682,,,,V,Five
101,V,,0.0,856.204,857.185,,,,V,Five
101,V,,0.0,857.862,858.017,,,,V,Five
101,VCVC,,0.0,863.756,864.979,,,,C,Five
101,V,,0.0,880.519,881.562,,,,V,Five
101,CV,,0.0,893.162,893.317,,,,C,Five
101,V,,0.0,893.775,894.769,,,,V,Five
101,V,,0.0,974.272,974.477,,,,V,Five
101,V,,0.0,1002.81,1003.058,,,,V,Five
101,CVCV,,0.0,1008.821,1010.032,,,,C,Five
101,V,,0.0,1010.541,1012.316,,,,V,Five
101,V,,0.0,1012.826,1013.05,,,,V,Five
101,V,,0.0,1014.854,1016.021,,,,V,Five
105,CV,,0.0,58.31,59.37,,,,C,Five
105,V,,0.0,81.645,82.555,,,,V,Five
105,V,,0.0,89.615,89.865,,,,V,Five
105,V,,0.0,103.595,103.915,,,,V,Five
105,V,,0.0,113.62,113.84,,,,V,Five
105,V,,0.0,129.05,130.53,,,,V,Five
105,V,,0.0,131.425,132.555,,,,V,Five
105,V,,0.0,150.145,150.355,,,,V,Five
105,V,,0.0,163.585,165.485,,,,V,Five
105,V,,0.0,166.77,167.17,,,,V,Five
105,V,,0.0,178.105,178.925,,,,V,Five
105,V,,0.0,180.73,181.89,,,,V,Five
105,V,,0.0,209.1,209.82,,,,V,Five
105,V,,0.0,242.705,242.875,,,,V,Five
105,V,,0.0,244.205,244.615,,,,V,Five
105,V,,0.0,341.13,341.51,,,,V,Five
105,V,,0.0,492.69,492.87,,,,V,Five
105,V,,0.0,521.13,521.31,,,,V,Five
105,V,,0.0,529.705,531.565,,,,V,Five
105,V,,0.0,549.06,552.75,,,,V,Five
105,V,,0.0,553.975,554.535,,,,V,Five
105,VCV,6.770813999999973,1.0,563.67,572.04,hey hands down,565.269186,566.546534,C,Five
105,V,0.23585900000000493,1.0,574.64,575.0,what is the matter boy oh mommys got you bunky boy bunky boy bunky boy ooh do you want to look at that  ,574.764141,583.620422,V,Five
105,V,,0.0,587.38,587.9,,,,V,Five
105,V,,0.0,600.23,600.36,,,,V,Five
105,V,,0.0,676.45,676.7,,,,V,Five
105,V,,0.0,705.205,705.485,,,,V,Five
105,V,,0.0,719.33,720.01,,,,V,Five
105,V,,0.0,721.125,722.265,,,,V,Five
105,V,,0.0,725.44,727.35,,,,V,Five
105,V,,0.0,757.227,758.311,,,,V,Five
105,V,,0.0,758.615,760.147,,,,V,Five
105,V,,0.0,760.678,761.721,,,,V,Five
105,VCV,,0.0,762.153,763.574,,,,C,Five
105,VCV,,0.0,763.921,764.485,,,,C,Five
105,V,,0.0,843.32,846.32,,,,V,Five
105,V,,0.0,867.45,867.63,,,,V,Five
106,V,,0.0,413.849,414.089,,,,V,Five
106,V,,0.0,421.874,422.084,,,,V,Five
106,V,,0.0,461.889,462.119,,,,V,Five
106,V,0.9554899999999975,1.0,492.414,493.984,yeah yeah you are getting tired of being on your tummy,493.02851,495.987726,V,Five
106,V,,0.0,497.859,498.309,,,,V,Five
106,V,,0.0,506.214,506.654,,,,V,Five
106,V,,0.0,525.414,526.284,,,,V,Five
106,V,1.0375359999999318,1.0,526.829,528.039,[sound effect] what you trying to get this [sound effect],527.001464,533.877289,V,Five
106,V,,0.0,530.814,531.234,,,,V,Five
106,V,,0.0,542.274,543.114,,,,V,Five
106,V,,0.0,543.734,544.424,,,,V,Five
106,V,,0.0,544.889,545.379,,,,V,Five
106,V,,0.0,550.054,550.294,,,,V,Five
106,V,,0.0,553.964,554.164,,,,V,Five
106,V,,0.0,559.794,560.054,,,,V,Five
106,V,,0.0,560.544,561.274,,,,V,Five
106,V,,0.0,647.459,647.849,,,,V,Five
106,V,,0.0,651.544,652.054,,,,V,Five
106,V,,0.0,681.099,681.649,,,,V,Five
106,V,,0.0,714.764,715.144,,,,V,Five
106,V,,0.0,715.914,716.384,,,,V,Five
106,V,,0.0,719.959,721.239,,,,V,Five
106,V,,0.0,722.519,723.619,,,,V,Five
106,CV,0.188541999999984,1.0,724.699,725.999,can you flip back over not so much,725.810458,729.3209,C,Five
106,V,,0.0,728.239,729.209,,,,V,Five
106,V,1.3846930000000839,1.0,734.583,736.566,what are you doing ah,735.181307,737.163788,V,Five
106,V,,0.0,743.283,743.642,,,,V,Five
106,V,,0.0,743.999,744.299,,,,V,Five
106,V,,0.0,750.535,751.027,,,,V,Five
106,V,,0.0,751.782,752.141,,,,V,Five
106,V,0.1139100000000326,1.0,756.427,756.677,sit,756.56309,756.833867,V,Five
106,V,,0.0,782.56,782.768,,,,V,Five
106,V,,0.0,809.457,810.198,,,,V,Five
106,V,,0.0,810.477,810.968,,,,V,Five
106,V,,0.0,826.297,827.097,,,,V,Five
106,V,,0.0,834.613,835.183,,,,V,Five
106,V,,0.0,844.313,844.538,,,,V,Five
106,V,,0.0,876.294,877.228,,,,V,Five
106,V,,0.0,890.944,891.327,,,,V,Five
106,V,,0.0,891.693,891.901,,,,V,Five
106,V,,0.0,900.317,900.567,,,,V,Five
106,V,,0.0,901.408,902.2,,,,V,Five
106,V,,0.0,918.39,919.307,,,,V,Five
106,V,,0.0,919.623,920.239,,,,V,Five
106,V,0.2488100000000486,1.0,925.55,926.667,are you talking hi hi you happy what that your [unintelligible] woah what [imitates baby],926.41819,944.395908,V,Five
106,V,,0.0,930.721,931.063,,,,V,Five
106,V,,0.0,937.032,938.799,,,,V,Five
106,V,,0.0,939.156,940.723,,,,V,Five
106,VC,,0.0,941.064,942.889,,,,C,Five
106,V,,0.0,943.284,944.276,,,,V,Five
113,V,,0.0,8.7,10.14,,,,V,Five
113,V,,0.0,16.56,17.09,,,,V,Five
113,V,,0.0,21.385,21.895,,,,V,Five
113,V,,0.0,23.2,23.43,,,,V,Five
113,V,,0.0,27.66,28.34,,,,V,Five
113,V,,0.0,29.305,29.695,,,,V,Five
113,V,0.4649920000000023,1.0,30.65,35.46,yeah,34.995008,35.546653,V,Five
113,V,,0.0,37.79,39.45,,,,V,Five
113,V,,0.0,40.525,43.875,,,,V,Five
113,V,,0.0,44.955,45.305,,,,V,Five
113,V,,0.0,48.065,49.615,,,,V,Five
113,V,,0.0,148.815,150.655,,,,V,Five
113,V,,0.0,168.37,169.18,,,,V,Five
113,V,,0.0,176.8,177.39,,,,V,Five
113,V,,0.0,188.3,194.18,,,,V,Five
113,V,,0.0,195.375,195.705,,,,V,Five
113,V,,0.0,198.695,199.475,,,,V,Five
113,V,2.6968510000000094,1.0,201.82,207.84,enough tummy time [x2],205.143149,209.470118,V,Five
113,V,,0.0,208.825,211.885,,,,V,Five
113,V,,0.0,213.11,214.6,,,,V,Five
113,V,,0.0,215.65,216.22,,,,V,Five
113,V,4.4829540000000065,1.0,218.58,223.4,oh yeah,218.917046,219.692797,V,Five
113,V,,0.0,225.105,226.165,,,,V,Five
113,V,3.520116999999999,1.0,228.22,233.97,it is hard for you to roll over,230.449883,232.41512,V,Five
113,V,,0.0,332.14,332.42,,,,V,Five
113,V,,0.0,334.56,334.85,,,,V,Five
113,V,,0.0,338.55,339.09,,,,V,Five
113,V,0.8892579999999839,1.0,343.725,349.805,that is not milk,348.915742,349.984555,V,Five
113,CV,,0.0,357.245,359.455,,,,C,Five
113,V,,0.0,362.12,363.06,,,,V,Five
113,VCV,,0.0,366.005,371.325,,,,C,Five
113,V,,0.0,374.29,374.48,,,,V,Five
113,V,,0.0,376.27,376.64,,,,V,Five
113,CV,,0.0,377.71,378.36,,,,C,Five
113,V,,0.0,379.91,380.09,,,,V,Five
113,V,,0.0,389.395,391.105,,,,V,Five
113,V,,0.0,412.445,413.695,,,,V,Five
113,V,,0.0,458.23,460.24,,,,V,Five
113,V,,0.0,462.415,465.025,,,,V,Five
113,V,,0.0,466.07,466.83,,,,V,Five
113,V,,0.0,475.92,476.31,,,,V,Five
113,CV,,0.0,477.22,483.07,,,,C,Five
113,CV,,0.0,485.9,486.16,,,,C,Five
113,V,0.7245270000000232,1.0,487.76,489.31,you like grabbing that one look at the colors,488.585473,490.895488,V,Five
113,V,,0.0,490.41,490.75,,,,V,Five
113,V,,0.0,491.69,492.34,,,,V,Five
113,V,0.0015439999999671272,1.0,496.031,504.171,enough tummy time you had enough tummy time ,504.169456,508.168886,V,Five
113,V,,0.0,521.21,521.83,,,,V,Five
113,V,,0.0,549.15,549.47,,,,V,Five
113,V,,0.0,577.09,577.35,,,,V,Five
113,VC,,0.0,586.38,586.97,,,,C,Five
113,CV,,0.0,670.79,671.57,,,,C,Five
113,V,,0.0,682.21,682.84,,,,V,Five
113,V,,0.0,683.84,684.38,,,,V,Five
113,V,,0.0,715.21,716.87,,,,V,Five
113,V,,0.0,727.874,730.864,,,,V,Five
113,V,,0.0,732.14,732.77,,,,V,Five
113,V,,0.0,737.08,737.21,,,,V,Five
113,CV,,0.0,738.79,741.08,,,,C,Five
113,V,8.288322999999991,1.0,742.621,750.941,you canr roll over [x3] yes  ,742.652677,749.961979,V,Five
113,V,,0.0,756.07,756.48,,,,V,Five
113,VCV,,0.0,759.315,763.195,,,,C,Five
113,V,,0.0,765.88,766.02,,,,V,Five
113,V,,0.0,768.51,768.68,,,,V,Five
113,V,,0.0,769.5,769.63,,,,V,Five
113,V,,0.0,771.13,771.28,,,,V,Five
113,V,,0.0,774.45,774.83,,,,V,Five
113,V,,0.0,776.09,776.77,,,,V,Five
113,CV,,0.0,787.74,788.1,,,,C,Five
113,CVCV,,0.0,788.691,789.375,,,,C,Five
113,CV,,0.0,789.89,790.08,,,,C,Five
113,V,,0.0,814.13,814.43,,,,V,Five
113,V,,0.0,817.62,817.83,,,,V,Five
113,CV,,0.0,829.42,829.88,,,,C,Five
115,V,,0.0,265.26,265.58,,,,V,Five
115,V,,0.0,311.25,312.13,,,,V,Five
115,V,,0.0,324.43,324.8,,,,V,Five
115,V,,0.0,337.0,337.015,,,,V,Five
115,V,,0.0,337.015,337.525,,,,V,Five
115,V,,0.0,337.8,339.22,,,,V,Five
115,V,,0.0,353.29,354.03,,,,V,Five
115,V,,0.0,355.52,356.03,,,,V,Five
115,V,,0.0,358.47,359.54,,,,V,Five
115,V,,0.0,404.75,405.42,,,,V,Five
